x,y,z
-0.0072679,-3.2217,0.032405
0.024625,-3.2282,0.032556
0.056581,-3.2344,0.032708
0.088599,-3.2403,0.032862
0.12067,-3.2459,0.033018
0.1528,-3.2512,0.033176
0.18498,-3.2562,0.033336
0.21721,-3.2608,0.033497
0.24948,-3.2652,0.033661
0.2818,-3.2692,0.033826
0.31415,-3.2729,0.033993
0.34654,-3.2763,0.034162
0.37896,-3.2794,0.034334
0.41142,-3.2822,0.034507
0.44389,-3.2847,0.034682
0.47639,-3.2868,0.034859
0.50891,-3.2886,0.035038
0.54145,-3.2901,0.035219
0.574,-3.2912,0.035402
0.60655,-3.2921,0.035588
0.63912,-3.2926,0.035775
0.67169,-3.2928,0.035964
0.70426,-3.2927,0.036156
0.73682,-3.2922,0.03635
0.76938,-3.2914,0.036546
0.80193,-3.2903,0.036744
0.83446,-3.2889,0.036944
0.86698,-3.2871,0.037146
0.89948,-3.285,0.037351
0.93196,-3.2826,0.037558
0.96441,-3.2798,0.037767
0.99683,-3.2768,0.037979
1.0292,-3.2733,0.038193
1.0616,-3.2696,0.038409
1.0939,-3.2655,0.038627
1.1262,-3.2611,0.038848
1.1584,-3.2564,0.039071
1.1905,-3.2513,0.039297
1.2227,-3.2459,0.039525
1.2547,-3.2402,0.039755
1.2867,-3.2341,0.039988
1.3187,-3.2277,0.040223
1.3506,-3.221,0.040461
1.3824,-3.2139,0.040701
1.4141,-3.2065,0.040944
1.4457,-3.1988,0.041189
1.4773,-3.1907,0.041436
1.5088,-3.1823,0.041687
1.5402,-3.1736,0.04194
1.5715,-3.1645,0.042195
1.6028,-3.1552,0.042453
1.6339,-3.1454,0.042714
1.6649,-3.1354,0.042977
1.6958,-3.125,0.043243
1.7267,-3.1143,0.043511
1.7574,-3.1033,0.043782
1.788,-3.0919,0.044056
1.8184,-3.0802,0.044333
1.8488,-3.0682,0.044612
1.879,-3.0558,0.044894
1.9091,-3.0432,0.045178
1.9391,-3.0301,0.045466
1.969,-3.0168,0.045756
1.9987,-3.0032,0.046049
2.0282,-2.9892,0.046344
2.0577,-2.9749,0.046643
2.087,-2.9603,0.046944
2.1161,-2.9453,0.047248
2.1451,-2.93,0.047554
2.1739,-2.9144,0.047864
2.2026,-2.8985,0.048176
2.2311,-2.8823,0.048491
2.2594,-2.8658,0.048809
2.2876,-2.8489,0.04913
2.3156,-2.8317,0.049453
2.3434,-2.8142,0.049779
2.371,-2.7964,0.050109
2.3985,-2.7783,0.05044
2.4258,-2.7599,0.050775
2.4529,-2.7411,0.051113
2.4798,-2.7221,0.051453
2.5065,-2.7027,0.051796
2.533,-2.6831,0.052142
2.5593,-2.6631,0.052491
2.5854,-2.6428,0.052842
2.6113,-2.6223,0.053196
2.637,-2.6014,0.053553
2.6625,-2.5802,0.053913
2.6877,-2.5588,0.054275
2.7128,-2.537,0.05464
2.7376,-2.515,0.055008
2.7622,-2.4926,0.055378
2.7866,-2.47,0.055752
2.8107,-2.4471,0.056127
2.8346,-2.4238,0.056506
2.8583,-2.4003,0.056887
2.8817,-2.3766,0.05727
2.9049,-2.3525,0.057656
2.9279,-2.3282,0.058044
2.9506,-2.3035,0.058435
2.973,-2.2786,0.058829
2.9952,-2.2535,0.059225
3.0172,-2.228,0.059623
3.0389,-2.2023,0.060023
3.0603,-2.1763,0.060426
3.0814,-2.1501,0.060831
3.1023,-2.1235,0.061238
3.1229,-2.0968,0.061647
3.1433,-2.0697,0.062058
3.1634,-2.0424,0.062472
3.1832,-2.0149,0.062887
3.2027,-1.9871,0.063304
3.2219,-1.959,0.063723
3.2409,-1.9307,0.064144
3.2596,-1.9022,0.064567
3.2779,-1.8734,0.064991
3.296,-1.8444,0.065417
3.3138,-1.8151,0.065844
3.3313,-1.7856,0.066273
3.3485,-1.7558,0.066703
3.3654,-1.7259,0.067135
3.382,-1.6957,0.067568
3.3982,-1.6652,0.068001
3.4142,-1.6346,0.068436
3.4299,-1.6037,0.068872
3.4452,-1.5726,0.069308
3.4603,-1.5413,0.069746
3.475,-1.5098,0.070183
3.4894,-1.4781,0.070622
3.5035,-1.4461,0.071061
3.5172,-1.414,0.0715
3.5306,-1.3816,0.071939
3.5437,-1.3491,0.072378
3.5565,-1.3164,0.072818
3.5689,-1.2834,0.073257
3.581,-1.2503,0.073696
3.5928,-1.217,0.074134
3.6042,-1.1835,0.074572
3.6153,-1.1498,0.075009
3.6261,-1.116,0.075445
3.6365,-1.0819,0.075881
3.6465,-1.0477,0.076315
3.6562,-1.0134,0.076748
3.6656,-0.97884,0.077179
3.6746,-0.94414,0.077609
3.6833,-0.90928,0.078037
3.6916,-0.87427,0.078463
3.6996,-0.8391,0.078888
3.7072,-0.80378,0.07931
3.7144,-0.76832,0.079729
3.7213,-0.73271,0.080146
3.7278,-0.69696,0.08056
3.734,-0.66108,0.080971
3.7398,-0.62506,0.081379
3.7452,-0.58891,0.081784
3.7503,-0.55264,0.082185
3.755,-0.51624,0.082583
3.7593,-0.47973,0.082977
3.7633,-0.44309,0.083367
3.7669,-0.40634,0.083752
3.7701,-0.36949,0.084133
3.773,-0.33253,0.084509
3.7755,-0.29546,0.084881
3.7776,-0.2583,0.085247
3.7793,-0.22104,0.085608
3.7806,-0.18369,0.085964
3.7816,-0.14625,0.086314
3.7822,-0.10872,0.086658
3.7824,-0.07112,0.086996
3.7823,-0.033438,0.087328
3.7817,0.004318,0.087654
3.7808,0.042144,0.087972
3.7795,0.080037,0.088284
3.7778,0.11799,0.088588
3.7758,0.15601,0.088885
3.7733,0.19408,0.089175
3.7705,0.2322,0.089457
3.7673,0.27037,0.089731
3.7637,0.30858,0.089997
3.7597,0.34683,0.090254
3.7553,0.38513,0.090503
3.7506,0.42345,0.090743
3.7454,0.4618,0.090974
3.7399,0.50018,0.091196
3.734,0.53858,0.091408
3.7277,0.577,0.091611
3.721,0.61543,0.091804
3.7139,0.65387,0.091987
3.7065,0.69231,0.09216
3.6986,0.73076,0.092323
3.6904,0.76921,0.092475
3.6818,0.80765,0.092617
3.6728,0.84609,0.092748
3.6634,0.88451,0.092868
3.6536,0.92291,0.092976
3.6434,0.96129,0.093074
3.6329,0.99965,0.09316
3.622,1.038,0.093234
3.6107,1.0763,0.093296
3.599,1.1145,0.093347
3.5869,1.1527,0.093386
3.5744,1.1909,0.093413
3.5616,1.2291,0.093427
3.5484,1.2671,0.093429
3.5348,1.3051,0.093419
3.5208,1.3431,0.093396
3.5064,1.381,0.093361
3.4917,1.4188,0.093313
3.4765,1.4566,0.093252
3.461,1.4943,0.093179
3.4452,1.5319,0.093093
3.4289,1.5694,0.092993
3.4123,1.6068,0.092881
3.3953,1.6441,0.092757
3.3779,1.6814,0.092619
3.3602,1.7185,0.092468
3.3421,1.7556,0.092305
3.3236,1.7925,0.092128
3.3048,1.8293,0.091939
3.2855,1.866,0.091737
3.266,1.9026,0.091522
3.246,1.9391,0.091294
3.2257,1.9754,0.091054
3.2051,2.0116,0.090801
3.184,2.0477,0.090535
3.1626,2.0836,0.090258
3.1409,2.1194,0.089967
3.1188,2.1551,0.089665
3.0964,2.1906,0.089351
3.0736,2.2259,0.089024
3.0504,2.2611,0.088686
3.0269,2.2961,0.088336
3.0031,2.331,0.087975
2.9789,2.3657,0.087602
2.9544,2.4002,0.087219
2.9295,2.4345,0.086824
2.9043,2.4687,0.086418
2.8787,2.5027,0.086002
2.8528,2.5365,0.085576
2.8266,2.5701,0.08514
2.8001,2.6035,0.084693
2.7732,2.6367,0.084237
2.746,2.6697,0.083772
2.7184,2.7025,0.083297
2.6906,2.7351,0.082813
2.6624,2.7675,0.082321
2.6339,2.7996,0.081821
2.6051,2.8316,0.081312
2.576,2.8633,0.080795
2.5465,2.8948,0.080271
2.5168,2.926,0.07974
2.4867,2.957,0.079202
2.4563,2.9878,0.078657
2.4257,3.0184,0.078105
2.3947,3.0486,0.077548
2.3635,3.0787,0.076985
2.3319,3.1085,0.076416
2.3,3.138,0.075842
2.2679,3.1673,0.075264
2.2355,3.1963,0.074681
2.2028,3.2251,0.074093
2.1698,3.2535,0.073502
2.1365,3.2817,0.072907
2.103,3.3097,0.072309
2.0691,3.3373,0.071708
2.0351,3.3647,0.071105
2.0007,3.3918,0.070499
1.9661,3.4186,0.069891
1.9312,3.445,0.069281
1.896,3.4713,0.06867
1.8606,3.4972,0.068058
1.825,3.5228,0.067445
1.7891,3.548,0.066831
1.7529,3.573,0.066218
1.7166,3.5977,0.065604
1.6799,3.6221,0.064991
1.643,3.6461,0.064378
1.6059,3.6698,0.063766
1.5686,3.6932,0.063156
1.531,3.7163,0.062546
1.4933,3.7391,0.061939
1.4552,3.7615,0.061333
1.417,3.7835,0.06073
1.3786,3.8053,0.060129
1.3399,3.8267,0.05953
1.3011,3.8477,0.058935
1.262,3.8684,0.058342
1.2227,3.8888,0.057753
1.1833,3.9088,0.057167
1.1436,3.9284,0.056585
1.1037,3.9477,0.056007
1.0637,3.9667,0.055433
1.0235,3.9852,0.054863
0.98309,4.0034,0.054297
0.94251,4.0213,0.053736
0.90176,4.0388,0.053179
0.86084,4.0558,0.052628
0.81976,4.0726,0.052081
0.77851,4.0889,0.051539
0.73711,4.1049,0.051003
0.69555,4.1205,0.050472
0.65384,4.1356,0.049946
0.61198,4.1505,0.049425
0.56998,4.1649,0.048911
0.52784,4.1789,0.048402
0.48557,4.1925,0.047898
0.44317,4.2058,0.0474
0.40064,4.2186,0.046909
0.35798,4.2311,0.046423
0.31521,4.2431,0.045943
0.27231,4.2548,0.045469
0.22931,4.266,0.045001
0.1862,4.2768,0.044539
0.14299,4.2872,0.044083
0.099676,4.2972,0.043634
0.056267,4.3068,0.04319
0.012767,4.316,0.042753
-0.03082,4.3248,0.042321
-0.074491,4.3331,0.041896
-0.11824,4.341,0.041476
-0.16207,4.3485,0.041063
-0.20596,4.3556,0.040656
-0.24992,4.3622,0.040255
-0.29395,4.3685,0.03986
-0.33803,4.3743,0.039471
-0.38217,4.3796,0.039087
-0.42636,4.3846,0.03871
-0.47059,4.3891,0.038339
-0.51486,4.3932,0.037973
-0.55918,4.3968,0.037613
-0.60352,4.4,0.037259
-0.64789,4.4028,0.03691
-0.69229,4.4051,0.036567
-0.73671,4.407,0.03623
-0.78114,4.4084,0.035898
-0.82558,4.4094,0.035571
-0.87003,4.41,0.03525
-0.91448,4.4101,0.034934
-0.95893,4.4098,0.034623
-1.0034,4.409,0.034318
-1.0478,4.4078,0.034017
-1.0922,4.4061,0.033722
-1.1366,4.404,0.033431
-1.181,4.4015,0.033146
-1.2253,4.3985,0.032865
-1.2697,4.395,0.032589
-1.3139,4.3911,0.032318
-1.3582,4.3867,0.032051
-1.4024,4.3819,0.031789
-1.4465,4.3767,0.031531
-1.4906,4.371,0.031278
-1.5346,4.3648,0.031029
-1.5786,4.3582,0.030784
-1.6224,4.3511,0.030543
-1.6663,4.3436,0.030307
-1.71,4.3356,0.030074
-1.7537,4.3272,0.029846
-1.7972,4.3183,0.029621
-1.8407,4.309,0.0294
-1.8841,4.2992,0.029183
-1.9274,4.2889,0.02897
-1.9706,4.2782,0.02876
-2.0136,4.2671,0.028554
-2.0566,4.2555,0.028352
-2.0994,4.2434,0.028153
-2.1421,4.2309,0.027957
-2.1847,4.218,0.027764
-2.2272,4.2046,0.027575
-2.2695,4.1907,0.027389
-2.3117,4.1764,0.027207
-2.3537,4.1616,0.027027
-2.3956,4.1464,0.02685
-2.4373,4.1307,0.026676
-2.4789,4.1146,0.026506
-2.5203,4.0981,0.026338
-2.5616,4.0811,0.026173
-2.6026,4.0636,0.026011
-2.6435,4.0457,0.025851
-2.6843,4.0274,0.025694
-2.7248,4.0086,0.02554
-2.7651,3.9893,0.025388
-2.8053,3.9697,0.025239
-2.8452,3.9496,0.025092
-2.885,3.929,0.024948
-2.9245,3.908,0.024806
-2.9638,3.8866,0.024667
-3.0029,3.8647,0.02453
-3.0418,3.8424,0.024395
-3.0805,3.8197,0.024262
-3.1189,3.7965,0.024132
-3.1572,3.7729,0.024004
-3.1951,3.7489,0.023878
-3.2329,3.7244,0.023754
-3.2703,3.6996,0.023632
-3.3076,3.6743,0.023512
-3.3445,3.6485,0.023394
-3.3813,3.6224,0.023278
-3.4177,3.5958,0.023164
-3.4539,3.5688,0.023052
-3.4898,3.5414,0.022942
-3.5255,3.5136,0.022834
-3.5608,3.4854,0.022727
-3.5959,3.4567,0.022623
-3.6307,3.4277,0.02252
-3.6652,3.3982,0.022418
-3.6994,3.3684,0.022319
-3.7333,3.3381,0.022221
-3.7669,3.3075,0.022125
-3.8002,3.2764,0.02203
-3.8332,3.245,0.021937
-3.8659,3.2131,0.021846
-3.8982,3.1809,0.021756
-3.9303,3.1483,0.021668
-3.962,3.1153,0.021581
-3.9933,3.0819,0.021496
-4.0244,3.0481,0.021412
-4.0551,3.014,0.02133
-4.0854,2.9794,0.021249
-4.1154,2.9446,0.02117
-4.1451,2.9093,0.021092
-4.1744,2.8737,0.021016
-4.2033,2.8377,0.02094
-4.2319,2.8013,0.020867
-4.2601,2.7646,0.020794
-4.288,2.7275,0.020723
-4.3155,2.6901,0.020653
-4.3426,2.6523,0.020585
-4.3693,2.6142,0.020518
-4.3956,2.5757,0.020452
-4.4216,2.5369,0.020387
-4.4472,2.4978,0.020323
-4.4724,2.4583,0.020261
-4.4971,2.4185,0.0202
-4.5215,2.3784,0.02014
-4.5455,2.3379,0.020082
-4.5691,2.2971,0.020024
-4.5923,2.256,0.019968
-4.615,2.2146,0.019913
-4.6374,2.1729,0.019859
-4.6593,2.1309,0.019806
-4.6808,2.0885,0.019754
-4.7019,2.0459,0.019703
-4.7226,2.003,0.019654
-4.7428,1.9598,0.019605
-4.7626,1.9162,0.019558
-4.7819,1.8725,0.019512
-4.8008,1.8284,0.019467
-4.8193,1.784,0.019422
-4.8374,1.7394,0.019379
-4.855,1.6945,0.019337
-4.8721,1.6493,0.019296
-4.8888,1.6039,0.019256
-4.905,1.5582,0.019217
-4.9208,1.5123,0.019179
-4.9361,1.4661,0.019142
-4.9509,1.4197,0.019106
-4.9653,1.373,0.019071
-4.9793,1.3261,0.019037
-4.9927,1.279,0.019004
-5.0057,1.2316,0.018972
-5.0182,1.184,0.018941
-5.0302,1.1362,0.018911
-5.0418,1.0882,0.018882
-5.0528,1.0399,0.018853
-5.0634,0.99149,0.018826
-5.0735,0.94284,0.0188
-5.0832,0.89399,0.018774
-5.0923,0.84494,0.01875
-5.1009,0.79571,0.018726
-5.1091,0.74629,0.018704
-5.1167,0.69669,0.018682
-5.1239,0.64692,0.018661
-5.1305,0.59697,0.018641
-5.1367,0.54686,0.018622
-5.1423,0.49659,0.018604
-5.1475,0.44616,0.018587
-5.1521,0.39558,0.018571
-5.1563,0.34485,0.018556
-5.1599,0.29397,0.018541
-5.163,0.24296,0.018528
-5.1656,0.19182,0.018515
-5.1678,0.14055,0.018503
-5.1693,0.08915,0.018492
-5.1704,0.037634,0.018482
-5.171,-0.013994,0.018473
-5.171,-0.065732,0.018465
-5.1706,-0.11757,0.018458
-5.1696,-0.16951,0.018451
-5.1681,-0.22155,0.018446
-5.166,-0.27367,0.018441
-5.1635,-0.32588,0.018437
-5.1604,-0.37817,0.018434
-5.1568,-0.43053,0.018432
-5.1527,-0.48296,0.018431
-5.148,-0.53545,0.018431
-5.1429,-0.588,0.018431
-5.1372,-0.6406,0.018433
-5.1309,-0.69326,0.018435
-5.1242,-0.74595,0.018439
-5.1169,-0.79869,0.018443
-5.1091,-0.85145,0.018448
-5.1008,-0.90425,0.018454
-5.0919,-0.95706,0.018461
-5.0825,-1.0099,0.018468
-5.0726,-1.0627,0.018477
-5.0622,-1.1156,0.018487
-5.0512,-1.1684,0.018497
-5.0397,-1.2213,0.018508
-5.0277,-1.2741,0.018521
-5.0151,-1.327,0.018534
-5.002,-1.3798,0.018548
-4.9884,-1.4325,0.018563
-4.9743,-1.4853,0.018579
-4.9596,-1.538,0.018596
-4.9444,-1.5907,0.018613
-4.9287,-1.6433,0.018632
-4.9125,-1.6959,0.018652
-4.8957,-1.7484,0.018672
-4.8784,-1.8009,0.018694
-4.8606,-1.8532,0.018716
-4.8422,-1.9055,0.01874
-4.8234,-1.9578,0.018764
-4.804,-2.0099,0.01879
-4.7841,-2.062,0.018816
-4.7636,-2.114,0.018843
-4.7427,-2.1658,0.018872
-4.7212,-2.2176,0.018901
-4.6992,-2.2692,0.018931
-4.6767,-2.3208,0.018962
-4.6537,-2.3722,0.018995
-4.6302,-2.4234,0.019028
-4.6061,-2.4746,0.019062
-4.5816,-2.5256,0.019098
-4.5565,-2.5765,0.019134
-4.5309,-2.6272,0.019172
-4.5048,-2.6778,0.01921
-4.4783,-2.7282,0.01925
-4.4512,-2.7784,0.019291
-4.4236,-2.8285,0.019332
-4.3955,-2.8784,0.019375
-4.3669,-2.9281,0.019419
-4.3378,-2.9776,0.019464
-4.3082,-3.0269,0.019511
-4.2782,-3.0761,0.019558
-4.2476,-3.125,0.019606
-4.2165,-3.1737,0.019656
-4.185,-3.2222,0.019707
-4.153,-3.2705,0.019759
-4.1205,-3.3186,0.019812
-4.0875,-3.3664,0.019866
-4.054,-3.4141,0.019922
-4.0201,-3.4614,0.019979
-3.9857,-3.5085,0.020037
-3.9508,-3.5554,0.020096
-3.9154,-3.602,0.020157
-3.8796,-3.6484,0.020219
-3.8433,-3.6945,0.020282
-3.8066,-3.7403,0.020346
-3.7694,-3.7859,0.020412
-3.7317,-3.8311,0.020479
-3.6936,-3.8761,0.020547
-3.6551,-3.9208,0.020617
-3.6161,-3.9652,0.020689
-3.5766,-4.0093,0.020761
-3.5367,-4.0531,0.020835
-3.4964,-4.0965,0.020911
-3.4557,-4.1397,0.020988
-3.4145,-4.1825,0.021066
-3.3728,-4.225,0.021146
-3.3308,-4.2672,0.021228
-3.2884,-4.3091,0.021311
-3.2455,-4.3506,0.021395
-3.2022,-4.3917,0.021481
-3.1585,-4.4325,0.021569
-3.1144,-4.473,0.021658
-3.0699,-4.5131,0.021749
-3.0249,-4.5528,0.021842
-2.9796,-4.5921,0.021936
-2.9339,-4.6311,0.022032
-2.8878,-4.6697,0.02213
-2.8414,-4.7079,0.022229
-2.7945,-4.7458,0.022331
-2.7473,-4.7832,0.022434
-2.6997,-4.8202,0.022539
-2.6517,-4.8569,0.022646
-2.6033,-4.8931,0.022754
-2.5546,-4.9289,0.022865
-2.5056,-4.9643,0.022978
-2.4562,-4.9993,0.023092
-2.4064,-5.0339,0.023209
-2.3563,-5.068,0.023327
-2.3059,-5.1017,0.023448
-2.2551,-5.135,0.023571
-2.204,-5.1678,0.023696
-2.1525,-5.2002,0.023823
-2.1008,-5.2321,0.023952
-2.0487,-5.2636,0.024084
-1.9963,-5.2946,0.024217
-1.9436,-5.3251,0.024354
-1.8906,-5.3552,0.024492
-1.8373,-5.3848,0.024633
-1.7837,-5.414,0.024776
-1.7298,-5.4426,0.024922
-1.6756,-5.4708,0.025071
-1.6211,-5.4985,0.025221
-1.5664,-5.5257,0.025375
-1.5114,-5.5524,0.025531
-1.4561,-5.5787,0.02569
-1.4006,-5.6044,0.025852
-1.3448,-5.6296,0.026016
-1.2888,-5.6543,0.026183
-1.2325,-5.6785,0.026353
-1.176,-5.7022,0.026526
-1.1192,-5.7253,0.026702
-1.0622,-5.748,0.026882
-1.005,-5.7701,0.027064
-0.94759,-5.7917,0.027249
-0.88994,-5.8128,0.027438
-0.83209,-5.8333,0.02763
-0.77403,-5.8533,0.027825
-0.71578,-5.8727,0.028023
-0.65733,-5.8916,0.028225
-0.5987,-5.91,0.028431
-0.53988,-5.9278,0.02864
-0.48089,-5.945,0.028853
-0.42173,-5.9617,0.02907
-0.3624,-5.9779,0.02929
-0.30292,-5.9935,0.029515
-0.24328,-6.0085,0.029743
-0.18349,-6.0229,0.029975
-0.12356,-6.0368,0.030212
-0.063493,-6.0501,0.030452
-0.0032968,-6.0628,0.030697
0.057025,-6.075,0.030946
0.11747,-6.0866,0.0312
0.17802,-6.0976,0.031458
0.23868,-6.108,0.031721
0.29944,-6.1178,0.031989
0.3603,-6.1271,0.032261
0.42125,-6.1357,0.032539
0.48228,-6.1438,0.032821
0.54339,-6.1512,0.033108
0.60457,-6.1581,0.033401
0.66582,-6.1644,0.033699
0.72713,-6.1701,0.034003
0.78849,-6.1751,0.034312
0.84989,-6.1796,0.034627
0.91134,-6.1834,0.034947
0.97283,-6.1867,0.035274
1.0343,-6.1893,0.035606
1.0959,-6.1914,0.035945
1.1574,-6.1928,0.03629
1.219,-6.1936,0.036641
1.2806,-6.1938,0.037
1.3421,-6.1934,0.037364
1.4037,-6.1924,0.037736
1.4652,-6.1907,0.038115
1.5268,-6.1884,0.038501
1.5883,-6.1855,0.038894
1.6497,-6.182,0.039295
1.7112,-6.1779,0.039703
1.7725,-6.1731,0.04012
1.8339,-6.1678,0.040544
1.8951,-6.1618,0.040976
1.9564,-6.1551,0.041417
2.0175,-6.1479,0.041867
2.0786,-6.14,0.042325
2.1395,-6.1315,0.042792
2.2004,-6.1224,0.043269
2.2612,-6.1126,0.043754
2.3219,-6.1022,0.04425
2.3825,-6.0912,0.044755
2.4429,-6.0796,0.04527
2.5033,-6.0673,0.045796
2.5635,-6.0544,0.046332
2.6236,-6.0409,0.046879
2.6835,-6.0267,0.047436
2.7433,-6.0119,0.048006
2.803,-5.9965,0.048586
2.8624,-5.9805,0.049179
2.9217,-5.9638,0.049783
2.9809,-5.9465,0.0504
3.0398,-5.9286,0.05103
3.0986,-5.9101,0.051672
3.1572,-5.8909,0.052328
3.2156,-5.8711,0.052997
3.2738,-5.8507,0.053681
3.3317,-5.8297,0.054378
3.3895,-5.808,0.05509
3.447,-5.7857,0.055818
3.5043,-5.7628,0.05656
3.5614,-5.7393,0.057318
3.6182,-5.7152,0.058092
3.6748,-5.6904,0.058883
3.7311,-5.6651,0.05969
3.7871,-5.6391,0.060515
3.8429,-5.6125,0.061358
3.8984,-5.5853,0.062218
3.9537,-5.5575,0.063097
4.0086,-5.529,0.063995
4.0633,-5.5,0.064913
4.1176,-5.4704,0.065851
4.1717,-5.4402,0.066809
4.2254,-5.4093,0.067787
4.2788,-5.3779,0.068788
4.3319,-5.3458,0.06981
4.3847,-5.3132,0.070855
4.4371,-5.28,0.071923
4.4892,-5.2462,0.073015
4.5409,-5.2118,0.074131
4.5923,-5.1768,0.075272
4.6433,-5.1412,0.076438
4.6939,-5.1051,0.07763
4.7442,-5.0684,0.078849
4.7941,-5.031,0.080095
4.8436,-4.9932,0.08137
4.8927,-4.9547,0.082673
4.9415,-4.9157,0.084006
4.9898,-4.8761,0.085368
5.0377,-4.836,0.086762
5.0852,-4.7953,0.088187
5.1322,-4.754,0.089645
5.1789,-4.7122,0.091136
5.2251,-4.6698,0.092661
5.2709,-4.6269,0.094221
5.3162,-4.5835,0.095817
5.3611,-4.5395,0.097449
5.4055,-4.4949,0.099119
5.4495,-4.4499,0.10083
5.4929,-4.4043,0.10257
5.536,-4.3582,0.10436
5.5785,-4.3115,0.10619
5.6206,-4.2643,0.10806
5.6621,-4.2167,0.10998
5.7032,-4.1685,0.11193
5.7437,-4.1198,0.11394
5.7838,-4.0706,0.11599
5.8234,-4.0209,0.11808
5.8624,-3.9707,0.12023
5.9009,-3.92,0.12243
5.9389,-3.8689,0.12467
5.9763,-3.8172,0.12697
6.0132,-3.7651,0.12932
6.0496,-3.7125,0.13173
6.0854,-3.6594,0.13419
6.1206,-3.6059,0.1367
6.1553,-3.5519,0.13928
6.1894,-3.4974,0.14191
6.223,-3.4425,0.14461
6.256,-3.3872,0.14736
6.2884,-3.3314,0.15018
6.3202,-3.2752,0.15307
6.3514,-3.2185,0.15602
6.382,-3.1614,0.15903
6.4121,-3.1039,0.16212
6.4415,-3.046,0.16527
6.4703,-2.9877,0.1685
6.4985,-2.929,0.17179
6.526,-2.8699,0.17517
6.553,-2.8103,0.17861
6.5793,-2.7504,0.18214
6.605,-2.6901,0.18574
6.63,-2.6295,0.18942
6.6544,-2.5684,0.19318
6.6782,-2.507,0.19702
6.7013,-2.4452,0.20095
6.7237,-2.3831,0.20496
6.7455,-2.3207,0.20906
6.7666,-2.2578,0.21325
6.7871,-2.1947,0.21752
6.8068,-2.1312,0.22189
6.8259,-2.0674,0.22634
6.8444,-2.0033,0.23089
6.8621,-1.9388,0.23553
6.8791,-1.8741,0.24027
6.8954,-1.8091,0.2451
6.9111,-1.7437,0.25003
6.926,-1.6781,0.25506
6.9403,-1.6122,0.26019
6.9538,-1.546,0.26542
6.9666,-1.4796,0.27074
6.9787,-1.4129,0.27617
6.99,-1.3459,0.2817
7.0007,-1.2787,0.28734
7.0106,-1.2112,0.29308
7.0198,-1.1436,0.29892
7.0282,-1.0756,0.30486
7.0359,-1.0075,0.31091
7.0429,-0.93917,0.31706
7.0491,-0.87062,0.32332
7.0546,-0.80187,0.32968
7.0593,-0.73293,0.33615
7.0633,-0.6638,0.34272
7.0665,-0.5945,0.34939
7.0689,-0.52502,0.35617
7.0706,-0.45538,0.36304
7.0715,-0.38559,0.37002
7.0717,-0.31564,0.37709
7.0711,-0.24556,0.38426
7.0697,-0.17534,0.39153
7.0675,-0.10499,0.3989
7.0646,-0.034525,0.40635
7.0609,0.036052,0.4139
7.0564,0.10673,0.42153
7.0511,0.17751,0.42925
7.045,0.24838,0.43705
7.0382,0.31932,0.44492
7.0305,0.39034,0.45288
7.0221,0.46143,0.4609
7.0129,0.53257,0.469
7.0029,0.60377,0.47715
6.9921,0.675,0.48537
6.9805,0.74627,0.49364
6.9681,0.81757,0.50196
6.9549,0.88889,0.51033
6.9409,0.96021,0.51873
6.9261,1.0315,0.52717
6.9105,1.1029,0.53563
6.8941,1.1742,0.54412
6.8769,1.2455,0.55261
6.8589,1.3167,0.56112
6.8402,1.3879,0.56962
6.8206,1.4591,0.57812
6.8002,1.5303,0.58659
6.779,1.6013,0.59505
6.7571,1.6723,0.60347
6.7343,1.7432,0.61185
6.7108,1.8141,0.62018
6.6864,1.8848,0.62844
6.6613,1.9554,0.63664
6.6354,2.0259,0.64476
6.6087,2.0964,0.6528
6.5812,2.1666,0.66073
6.5529,2.2368,0.66855
6.5239,2.3068,0.67625
6.494,2.3766,0.68382
6.4634,2.4463,0.69125
6.432,2.5159,0.69853
6.3999,2.5852,0.70564
6.367,2.6544,0.71258
6.3333,2.7234,0.71933
6.2989,2.7921,0.72589
6.2637,2.8607,0.73224
6.2278,2.9291,0.73837
6.1911,2.9972,0.74426
6.1537,3.0651,0.74992
6.1155,3.1328,0.75532
6.0767,3.2002,0.76046
6.0371,3.2674,0.76532
5.9967,3.3343,0.7699
5.9557,3.4009,0.77419
5.9139,3.4673,0.77817
5.8715,3.5333,0.78183
5.8283,3.5991,0.78517
5.7845,3.6646,0.78818
5.74,3.7298,0.79085
5.6948,3.7946,0.79316
5.6489,3.8592,0.79512
5.6023,3.9234,0.79671
5.5551,3.9872,0.79794
5.5073,4.0508,0.79878
5.4588,4.1139,0.79924
5.4097,4.1768,0.79931
5.3599,4.2392,0.79899
5.3095,4.3013,0.79827
5.2585,4.363,0.79716
5.2069,4.4243,0.79564
5.1547,4.4852,0.79371
5.1019,4.5457,0.79139
5.0486,4.6058,0.78865
4.9946,4.6655,0.78552
4.9401,4.7248,0.78197
4.885,4.7837,0.77803
4.8294,4.8421,0.77369
4.7733,4.9001,0.76896
4.7166,4.9576,0.76383
4.6594,5.0147,0.75832
4.6016,5.0713,0.75243
4.5434,5.1275,0.74616
4.4846,5.1831,0.73953
4.4254,5.2384,0.73254
4.3657,5.2931,0.72521
4.3055,5.3473,0.71753
4.2449,5.4011,0.70952
4.1838,5.4543,0.7012
4.1222,5.5071,0.69257
4.0602,5.5593,0.68364
3.9978,5.611,0.67443
3.9349,5.6622,0.66495
